date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-11-17 00:00:00,14.4,11.2,19.4,0,,2,12.3,25.9,1026.5,
2020-11-18 00:00:00,13.8,9.8,19.1,0,,355,12.6,25.9,1027.8,
2020-11-19 00:00:00,14.8,10.4,20.9,0,,353,16.7,27.8,1028.5,
2020-11-20 00:00:00,12.4,8.3,17.3,0,,350,13.3,29.6,1027.6,
2020-11-21 00:00:00,9.9,5.7,15.6,0,,18,17,29.6,1029.2,
2020-11-22 00:00:00,9.5,4.6,15.8,0,,5,13.7,27.8,1028.8,
2020-11-23 00:00:00,10.7,5.9,17.3,0,,344,16.2,27.8,1028,
2020-11-24 00:00:00,11.3,6.4,17.6,0,,345,13.8,29.6,1023.6,
2020-11-25 00:00:00,13,10.1,19.1,0,,1,13.4,22.2,1018.4,
2020-11-26 00:00:00,14.9,11.6,19.2,0.4,,45,18.4,44.5,1017.2,
2020-11-27 00:00:00,16.1,13.2,17.9,32.5,,72,33.1,53.7,1012.8,
2020-11-28 00:00:00,13.7,11.5,15.5,4.7,,32,21.7,59.3,1006.7,
2020-11-29 00:00:00,14.1,11.3,19.8,0,,5,12.4,35.2,1015.1,
2020-11-30 00:00:00,12.3,9.2,17.4,0,,24,14,27.8,1022,
2020-12-01 00:00:00,10.6,7.8,14.9,1.6,,4,17.8,29.6,1019.2,
2020-12-02 00:00:00,10.7,6.4,14.5,0,,349,14.3,29.6,1012.3,
2020-12-03 00:00:00,8.5,4.6,13,0,,323,14.8,33.3,1009.5,
2020-12-04 00:00:00,9.4,4.8,14.1,0,,305,12.5,46.3,994,
2020-12-05 00:00:00,6.9,2.5,12.2,0,,337,17.5,31.5,998.5,
2020-12-06 00:00:00,8.8,5.5,13.7,0,,338,15.8,42.6,1003.1,
2020-12-07 00:00:00,10.3,8.1,13.3,1.6,,291,15.5,42.6,1003.2,
2020-12-08 00:00:00,8.8,5.4,11.3,0,,350,13.1,46.3,1002.4,
2020-12-09 00:00:00,9.4,5.5,14.4,0,,347,17.6,38.9,1010.4,
2020-12-10 00:00:00,10.7,6.2,15.8,0.7,,338,14.7,38.9,1007.2,
2020-12-11 00:00:00,9.8,7.3,15,0.3,,14,11.8,29.6,1004.5,
2020-12-12 00:00:00,12.7,8.1,17.8,0,,350,18.3,53.7,1005.7,
2020-12-13 00:00:00,10.1,6.4,15.8,0,,353,12.6,35.2,1014.3,
2020-12-14 00:00:00,10.6,7.1,14.7,0,,21,8.2,20.4,1013.5,
2020-12-15 00:00:00,13.3,9.7,17.8,0,,327,12.4,25.9,1014.2,
2020-12-16 00:00:00,10.8,6.8,16.6,0,,350,10.9,24.1,1017.7,
2020-12-17 00:00:00,12.4,8.5,16.2,21,,34,18.5,29.6,1021.8,
2020-12-18 00:00:00,13.8,11.5,16.6,0.2,,24,9.9,29.6,1022.9,
2020-12-19 00:00:00,12.3,10.2,16.2,0,,325,8.8,27.8,1020.2,
2020-12-20 00:00:00,12.3,9.7,16.7,0,,10,11.4,24.1,1022.2,
2020-12-21 00:00:00,10.8,7.4,15.6,0,,340,14.6,33.3,1027,
2020-12-22 00:00:00,11.5,7.5,16.1,0,,305,16.8,31.5,1026.8,
2020-12-23 00:00:00,12.8,9.1,16.1,0,,267,14.7,38.9,1023,
2020-12-24 00:00:00,11.7,7.8,14.7,0,,351,10.8,24.1,1021.3,
2020-12-25 00:00:00,8.9,6,13,0,,347,19.2,40.8,1020.2,
2020-12-26 00:00:00,7.8,3.6,14.2,0,,335,13.4,35.2,1021.9,
2020-12-27 00:00:00,6.2,2.3,11.1,0,,334,18.6,46.3,1010.8,
2020-12-28 00:00:00,10.7,7.5,14.1,0,,290,22.5,68.5,994.5,
2020-12-29 00:00:00,10.3,6.3,14.4,0,,283,23.8,51.8,1000.7,
2020-12-30 00:00:00,9,5.1,13.3,0,,324,19,42.6,1009.7,
2020-12-31 00:00:00,8.6,3.6,13.8,0,,322,11.8,46.3,1011.9,
2021-01-01 00:00:00,7.2,5.3,8.5,10.1,,353,11.1,29.6,1005.3,
2021-01-02 00:00:00,5.7,2.7,9.7,0,,347,13.2,31.5,1006.2,
2021-01-03 00:00:00,5.4,1.4,9.7,0,,347,14.1,29.6,1010,
2021-01-04 00:00:00,4.9,0.5,11.3,0,,355,14.3,29.6,1009.6,
2021-01-05 00:00:00,3.8,0.6,10.1,0,,347,13.5,27.8,1010.6,
2021-01-06 00:00:00,3.6,-0.5,10.6,0.7,,355,15.9,29.6,1014.3,
2021-01-07 00:00:00,4.7,2.7,7.6,0,,17,14.8,31.5,1014.3,
2021-01-08 00:00:00,4.2,1.2,7.4,5.7,,2,17.7,35.2,1013.3,
2021-01-09 00:00:00,6.3,2.5,8.2,14.4,,48,34.9,77.8,1007.1,
2021-01-10 00:00:00,6.7,4.9,8.1,7.4,,22,16.9,63,1010.8,
2021-01-11 00:00:00,4.9,2.3,8.6,0,,358,17,33.3,1019.7,
2021-01-12 00:00:00,4.2,1.8,9.1,0,,2,21.3,37,1024.8,
2021-01-13 00:00:00,6.6,3.3,11.3,0,,356,20.7,33.3,1026,
2021-01-14 00:00:00,6.7,4.6,10.5,0,,351,22.5,35.2,1023.4,
2021-01-15 00:00:00,6.8,4.1,12.9,0,,1,17.2,33.3,1021,
2021-01-16 00:00:00,6.8,2.9,13.5,0,,1,14,27.8,1024.5,
2021-01-17 00:00:00,8.7,4.7,15.4,0,,11,12,33.3,1023,
2021-01-18 00:00:00,9.2,6.3,12.8,0.4,,354,9.7,25.9,1026.9,
2021-01-19 00:00:00,8.6,3.7,14.5,0,,334,13.7,37,1024.5,
2021-01-20 00:00:00,10.1,7.8,14,0,,311,14,35.2,1014.6,
2021-01-21 00:00:00,11.3,6.4,15.3,0.5,,275,16.3,50,1010.3,
2021-01-22 00:00:00,12.8,8.9,16.7,4.5,,274,28.6,68.5,1003.4,
2021-01-23 00:00:00,11.8,7.1,16.3,0,,266,19.6,64.8,1008,
2021-01-24 00:00:00,13.1,9.3,17.2,0,,306,18.6,55.5,1005.3,
2021-01-25 00:00:00,11.9,9.5,14.9,0,,265,18.4,40.8,1009.5,
2021-01-26 00:00:00,10.4,8,13.3,0,,253,11.7,29.6,1021.3,
2021-01-27 00:00:00,10.1,5.8,16.9,0,,25,11.2,27.8,1020.5,
2021-01-28 00:00:00,11.9,7.5,18.5,0,,14,6.3,24.1,1019.6,
2021-01-29 00:00:00,14.7,9.2,21.3,0,,277,13.5,37,1015.4,
2021-01-30 00:00:00,13.9,9.2,20,0,,308,15.5,57.4,1006.7,
2021-01-31 00:00:00,14.3,11.1,18.7,0.3,,313,24.3,53.7,1003.4,
2021-02-01 00:00:00,16.4,12.3,20.9,0,,310,17,61.1,1004.4,
2021-02-02 00:00:00,14.7,11.2,18.5,0,,276,14.1,33.3,1013.3,
2021-02-03 00:00:00,13.4,9.7,18.2,0,,268,12.8,44.5,1012.4,
2021-02-04 00:00:00,11.8,9.9,14.5,0,,46,9.1,20.4,1013.4,
2021-02-05 00:00:00,13,11.5,15.7,0,,69,18.1,37,1010.7,
2021-02-06 00:00:00,13.9,11.7,16.2,0.4,,161,20.8,40.8,1002,
2021-02-07 00:00:00,11.1,7.9,14.1,0,,2,12.6,27.8,1002.9,
2021-02-08 00:00:00,11.5,9.2,15.1,1,,268,18.4,50,1000.3,
2021-02-09 00:00:00,12,8,15.5,0.1,,256,20.2,50,1003.4,
2021-02-10 00:00:00,11.2,10.3,16.1,0.1,,302,17.4,38.9,1005.7,
2021-02-11 00:00:00,11.4,6.9,15.6,0,,300,13.1,29.6,1016.7,
2021-02-12 00:00:00,11.8,9,17,,,352,11.3,25.9,1015.1,
2021-02-13 00:00:00,13.5,7.5,15.7,0,,235,10.6,27.8,1022.5,
2021-02-14 00:00:00,9.8,8.2,13,0.4,,91,20.4,35.2,1033.4,
2021-02-15 00:00:00,9.5,8.1,12.1,1.1,,330,8.3,29.6,1035.8,
2021-02-16 00:00:00,12.2,9,15.1,0,,254,25,51.8,1027.8,
2021-02-17 00:00:00,11.1,8.5,16.5,0,,299,16.2,29.6,1023.8,
2021-02-18 00:00:00,11,8.4,14.6,0,,280,10.4,27.8,1019.9,
2021-02-19 00:00:00,9.5,8.1,13.3,0,,280,12.7,33.3,1020.6,
2021-02-20 00:00:00,12.1,8.4,14.9,0,,343,7.5,20.4,1020.3,
2021-02-21 00:00:00,13.3,10,14.8,0,,63,38.3,70.4,1014.9,
2021-02-22 00:00:00,13.2,11.7,14.9,9.1,,80,17.2,63,1017.7,
2021-02-23 00:00:00,14.2,12.9,18.5,0,,79,13.9,24.1,1032.9,
2021-02-24 00:00:00,13.7,10.5,17,0,,103,8.6,18.5,1034.9,
2021-02-25 00:00:00,12.4,10.1,16.5,0,,306,12.8,29.6,1031.5,
2021-02-26 00:00:00,12.3,8.8,15.7,0,,334,9.9,20.4,1030.4,
2021-02-27 00:00:00,11.7,8.1,15.7,0,,301,14.6,31.5,1025.9,
2021-02-28 00:00:00,12.3,9.6,15.9,0,,63,18.5,35.2,1025.4,
2021-03-01 00:00:00,13.4,12.5,15.6,0,,77,22.1,40.8,1026.3,
2021-03-02 00:00:00,13.4,12.5,15.3,0,,76,26.8,44.5,1028.9,
2021-03-03 00:00:00,12.7,10.9,15.4,0,,55,11.7,22.2,1030.3,
2021-03-04 00:00:00,12.3,10,16,0,,322,8.8,22.2,1023.8,
2021-03-05 00:00:00,11.4,9.1,14.6,0,,317,9.7,22.2,1018.8,
2021-03-06 00:00:00,12.3,10,14.4,0,,69,14.1,29.6,1022.6,
2021-03-07 00:00:00,12.2,10.5,14.2,0.7,,60,12.6,25.9,1020.2,
2021-03-08 00:00:00,11.8,9.4,13.5,0,,38,11.6,29.6,1015.1,
2021-03-09 00:00:00,10.9,8,15,0,,351,13.4,33.3,1016.8,
2021-03-10 00:00:00,10.8,6.5,15.3,0,,305,18.1,35.2,1021.4,
2021-03-11 00:00:00,11.6,6.8,16.2,0,,282,16.5,46.3,1021.7,
2021-03-12 00:00:00,12.2,9.4,15.7,0,,95,11.3,25.9,1020.5,
2021-03-13 00:00:00,12.3,8.4,16.5,0,,291,18.5,50,1021.2,
2021-03-14 00:00:00,12,7.9,16.1,0,,129,13.9,31.5,1020.9,
2021-03-15 00:00:00,12.4,7.9,16.8,0,,313,18.2,31.5,1023.1,
2021-03-16 00:00:00,11.6,7.6,16.1,0,,311,12.9,29.6,1024.2,
2021-03-17 00:00:00,12.3,8,17.1,0,,313,12.9,31.5,1021.3,
2021-03-18 00:00:00,11.4,7.4,15.3,8.3,,141,15.8,33.3,1018.3,
2021-03-19 00:00:00,7.8,6.1,11.6,1.3,,322,12.9,31.5,1013.7,
2021-03-20 00:00:00,9.2,4.4,14.1,0,,42,23.8,46.3,1016.2,
2021-03-21 00:00:00,9.7,4.1,14.7,0,,319,13.4,35.2,1017.1,
2021-03-22 00:00:00,11.5,6.7,17.3,0,,293,13.8,31.5,1016.3,
2021-03-23 00:00:00,11.7,7.7,16.1,0,,37,13.1,31.5,1021.9,
2021-03-24 00:00:00,12,7.6,16,,,276,17.7,31.5,1024.2,
2021-03-25 00:00:00,12.5,8,15.6,,,258,12.4,27.8,1023.8,
2021-03-26 00:00:00,13.6,11.6,16.9,0,,248,12.3,31.5,1022,
2021-03-27 00:00:00,13.7,10.9,16.9,0,,88,8.3,24.1,1026.9,
2021-03-28 00:00:00,12.9,9.4,17.5,0,,37,10.4,22.2,1030.5,
2021-03-29 00:00:00,13.4,8.5,18.8,0,,52,16.5,25.9,1032,
2021-03-30 00:00:00,13.1,9.4,17.1,0,,63,13.4,22.2,1030.1,
2021-03-31 00:00:00,12.7,8.8,17.8,0,,59,11.8,20.4,1025.7,
2021-04-01 00:00:00,13.6,7.9,19.6,0,,50,14.4,24.1,1020.1,
2021-04-02 00:00:00,15.4,10.8,20.1,0,,54,19.4,33.3,1014.6,
2021-04-03 00:00:00,16,12.2,21.8,0,,13,11.7,31.5,1011.5,
2021-04-04 00:00:00,14.4,11.3,18.4,0,,256,10.3,24.1,1016.1,
2021-04-05 00:00:00,14.1,10.8,18.3,0,,300,19.2,44.5,1016.6,
2021-04-06 00:00:00,13.6,10.6,16.6,0,,201,15.4,35.2,1011.9,
2021-04-07 00:00:00,11.1,8.3,13.9,0,,145,13.3,31.5,1020.3,
2021-04-08 00:00:00,11.6,8.4,15.6,0,,282,16.8,40.8,1025.5,
2021-04-09 00:00:00,11.8,8,15.6,0,,60,13.6,22.2,1022.3,
2021-04-10 00:00:00,12.6,10.6,14.8,0,,1,10.4,24.1,1016.1,
2021-04-11 00:00:00,13,10,16.1,5.6,,284,10.8,31.5,1014.2,
2021-04-12 00:00:00,12,9.4,15.6,1.5,,183,16.4,37,1022.8,
2021-04-13 00:00:00,12.2,8.7,15.7,0,,75,12.8,27.8,1024.5,
2021-04-14 00:00:00,12.7,9.5,15.1,0,,85,14.1,27.8,1021.2,
2021-04-15 00:00:00,12.3,9.3,15.9,0,,68,18.8,37,1019.2,
2021-04-16 00:00:00,12.2,8.4,15.9,0.7,,42,19.2,33.3,1017.6,
2021-04-17 00:00:00,11,7.4,16.2,0,,353,14.9,29.6,1017.6,
2021-04-18 00:00:00,11.7,6.9,16.8,0,,295,17.5,38.9,1019.2,
2021-04-19 00:00:00,12.9,8.6,17.1,0,,60,17.7,31.5,1018.1,
2021-04-20 00:00:00,14.2,11.7,18.3,1.3,,60,17,27.8,1015.4,
2021-04-21 00:00:00,13.5,11.7,15.5,0,,84,18.8,38.9,1014.4,
2021-04-22 00:00:00,13.2,10.3,17.2,0,,59,17.2,37,1017.4,
2021-04-23 00:00:00,13.9,8.9,18.5,0,,51,11.4,25.9,1020.9,
2021-04-24 00:00:00,14.1,9.4,18.2,0,,67,12.7,24.1,1020.9,
2021-04-25 00:00:00,15.9,12.3,20.5,0,,38,19.2,40.8,1015.5,
2021-04-26 00:00:00,15.6,12.8,19.1,2,,42,18,50,1007.8,
2021-04-27 00:00:00,14.7,12,18.4,0,,266,11.2,22.2,1006.4,
2021-04-28 00:00:00,15.6,14.3,18.9,0,,192,7.4,24.1,1007,
2021-04-29 00:00:00,16.1,15.1,19.3,0,,101,16.3,31.5,1008,
2021-04-30 00:00:00,16,15,20.4,22.2,,83,15.1,27.8,1009.1,
2021-05-01 00:00:00,14.8,12.8,18.7,4.1,,300,15.2,33.3,1009.9,
2021-05-02 00:00:00,13.3,10.6,16.2,1.1,,61,16.7,35.2,1018.9,
2021-05-03 00:00:00,13.6,9.7,17.9,0,,49,14.2,25.9,1022,
2021-05-04 00:00:00,14.4,10,18.7,0,,277,16.8,37,1018,
2021-05-05 00:00:00,16,12.8,20.4,0,,222,11.8,31.5,1015.5,
2021-05-06 00:00:00,17,14.7,20.5,0,,276,20.9,48.2,1015.9,
2021-05-07 00:00:00,17.1,14.3,20.8,0,,95,11.9,27.8,1017,
2021-05-08 00:00:00,17.9,14.8,22.3,0,,278,15.8,27.8,1017.8,
2021-05-09 00:00:00,17.7,14.1,21.6,0,,53,18.1,42.6,1010.1,
2021-05-10 00:00:00,17.3,15.5,20.5,5.1,,284,11.7,31.5,1008.4,
2021-05-11 00:00:00,16.8,12.2,24,0,,349,16.6,40.8,1012.7,
2021-05-12 00:00:00,15.9,11.3,21.8,0,,308,19.9,40.8,1014.7,
2021-05-13 00:00:00,16.8,14.3,21.3,1.7,,260,21.9,40.8,1012.8,
2021-05-14 00:00:00,16.8,14.6,22,0,,241,16.9,33.3,1012.6,
2021-05-15 00:00:00,17.2,13.7,21.8,0,,286,20.3,37,1013.1,
2021-05-16 00:00:00,19.3,15.7,26.2,0,,50,18.5,38.9,1010.2,
2021-05-17 00:00:00,16.7,14.8,19.9,0,,212,14.5,35.2,1017.2,
2021-05-18 00:00:00,17.8,16.3,21.2,0.6,,207,19.1,38.9,1018.5,
2021-05-19 00:00:00,16.6,15.3,19.7,0.6,,189,16.1,33.3,1021.3,
2021-05-20 00:00:00,17.4,15.8,20.7,0,,207,14.7,27.8,1023.2,
2021-05-21 00:00:00,17.9,15.6,21.3,0,,229,14.3,33.3,1016.8,
2021-05-22 00:00:00,16.7,14.8,19.2,0,,127,13.4,27.8,1014.4,
2021-05-23 00:00:00,15.6,14.5,18,1,,96,10.6,25.9,1018.4,
2021-05-24 00:00:00,17.7,15.2,21.9,0,,251,21.8,38.9,1017.3,
2021-05-25 00:00:00,16.8,16.3,19.3,0,,164,12.9,27.8,1024.9,
2021-05-26 00:00:00,16.9,13.5,20.5,0,,235,12.6,27.8,1021.1,
2021-05-27 00:00:00,18.1,15.5,22.5,0,,241,12.3,25.9,1017.8,
2021-05-28 00:00:00,19.1,16,24.1,0,,225,11.1,25.9,1017.2,
2021-05-29 00:00:00,20.6,15.4,24.8,0,,260,13.7,33.3,1018.3,
2021-05-30 00:00:00,21.2,19.5,24.9,0,,216,11.1,25.9,1017.9,
2021-05-31 00:00:00,20.7,19.3,24.5,0,,209,10.2,24.1,1016.5,
2021-06-01 00:00:00,20,17.6,23.9,0.2,,63,14.1,27.8,1013.3,
2021-06-02 00:00:00,20.4,18.2,23.9,0,,68,15.8,27.8,1015.3,
2021-06-03 00:00:00,21,19.5,24,0,,83,18.4,33.3,1020.1,
2021-06-04 00:00:00,21.2,20.4,24.1,0,,87,20.7,33.3,1021.2,
2021-06-05 00:00:00,20.4,19.1,24.7,0,,136,12.2,27.8,1022.3,
2021-06-06 00:00:00,21.6,19.3,25.7,0,,266,17.5,37,1020,
2021-06-07 00:00:00,20.5,17.4,24.3,0,,228,11.8,29.6,1020.3,
2021-06-08 00:00:00,20.9,17.9,25.4,0,,240,13.8,31.5,1020.3,
2021-06-09 00:00:00,22.4,18.1,27.4,0,,241,9.8,25.9,1020,
2021-06-10 00:00:00,23.8,19.4,29.4,0,,271,15.5,33.3,1018.9,
2021-06-11 00:00:00,24.7,20.9,29.8,0,,261,10.5,25.9,1017.4,
2021-06-12 00:00:00,25.1,20.6,32.2,0,,290,15.3,25.9,1019.5,
2021-06-13 00:00:00,25.8,23.1,31,0,,289,16.7,27.8,1020,
2021-06-14 00:00:00,25.7,23.1,30.4,0,,254,13.7,31.5,1017.4,
2021-06-15 00:00:00,26.2,21.8,32.5,0,,227,9.3,29.6,1016.7,
2021-06-16 00:00:00,25.7,24.2,30.2,0,,54,15.1,31.5,1013.3,
2021-06-17 00:00:00,24.4,21.9,27.4,0.3,,85,25.3,50,1010.7,
2021-06-18 00:00:00,23.4,20,29.3,0,,56,14.6,27.8,1013.6,
2021-06-19 00:00:00,24,22.6,27.1,0.1,,125,10.5,24.1,1014.4,
2021-06-20 00:00:00,23.8,22,28.1,0,,302,16,33.3,1009.4,
2021-06-21 00:00:00,24.3,21.4,28.2,0,,236,16.8,37,1008.6,
2021-06-22 00:00:00,22.9,21.9,26,0.3,,159,13.6,27.8,1012.6,
2021-06-23 00:00:00,20.9,17.6,26.3,2.4,,332,15.1,25.9,1016.6,
2021-06-24 00:00:00,21.3,18,25.9,0,,70,12.8,27.8,1020.2,
2021-06-25 00:00:00,22.1,18.8,26.3,0,,265,15.9,33.3,1019.9,
2021-06-26 00:00:00,22.6,19.7,26.7,0,,251,14.8,33.3,1016.7,
2021-06-27 00:00:00,23.4,21,27,0,,229,11,29.6,1013.7,
2021-06-28 00:00:00,23.3,20.1,27.2,0,,78,13.7,24.1,1013.3,
2021-06-29 00:00:00,23.4,21.8,26.3,0,,135,14,27.8,1016.4,
2021-06-30 00:00:00,23.6,23,26.5,0,,173,14.8,29.6,1017.7,
2021-07-01 00:00:00,24.1,21.9,27.4,0,,240,14.4,35.2,1017.3,
2021-07-02 00:00:00,23.7,20.1,28.5,0,,263,14.3,31.5,1016.4,
2021-07-03 00:00:00,24.3,21.7,28.6,0,,238,14.6,35.2,1014.3,
2021-07-04 00:00:00,23.9,21.8,28.6,0,,97,15.8,29.6,1013.4,
2021-07-05 00:00:00,24.1,20.8,28.2,0,,268,14.2,29.6,1014.1,
2021-07-06 00:00:00,26.5,24.7,28.6,,,182,15.2,27.8,1010.4,
2021-07-07 00:00:00,24.4,22.8,27.3,0,,241,13.4,24.1,1014.5,
2021-07-08 00:00:00,23.8,22,27.6,0,,94,16.4,31.5,1020.2,
2021-07-09 00:00:00,24.2,20.9,27.9,0,,239,18.9,42.6,1021.6,
2021-07-10 00:00:00,24.1,20.9,28.5,0,,266,18.7,42.6,1017.4,
2021-07-11 00:00:00,24.6,21.4,28.5,0,,216,9.7,29.6,1015.8,
2021-07-12 00:00:00,24.7,22.4,29.1,0,,110,14.2,31.5,1010.3,
2021-07-13 00:00:00,22.6,18.3,27.5,0,,279,17.8,31.5,1014.2,
2021-07-14 00:00:00,22.3,18.9,26.4,2.1,,48,18,29.6,1018,
2021-07-15 00:00:00,23.3,20.8,27.1,0,,130,15.7,29.6,1018.9,
2021-07-16 00:00:00,23.7,21.5,27.5,0,,229,15,27.8,1018.2,
2021-07-17 00:00:00,23.8,21.3,28,0,,249,15.1,33.3,1017.3,
2021-07-18 00:00:00,24.3,21.2,28.9,0,,258,14.2,37,1013.9,
2021-07-19 00:00:00,26.1,22.4,30.4,0,,253,15.5,42.6,1012.6,
2021-07-20 00:00:00,25.3,22.8,29.7,0,,246,16,38.9,1014.4,
2021-07-21 00:00:00,25.7,23.9,29.2,0,,237,15.5,33.3,1017.3,
2021-07-22 00:00:00,25.8,22.3,30.5,0,,255,15.3,38.9,1017,
2021-07-23 00:00:00,26.1,22.5,30.5,0,,261,10.5,33.3,1013.2,
2021-07-24 00:00:00,25.8,23.8,28.9,0,,70,16.4,33.3,1009.1,
2021-07-25 00:00:00,25.3,23.3,30.2,0,,132,13.1,24.1,1010.2,
2021-07-26 00:00:00,25.1,23,30.1,0,,301,12.9,25.9,1013,
2021-07-27 00:00:00,25,22,29.2,0,,270,15.3,38.9,1014.7,
2021-07-28 00:00:00,24.5,23,28.2,0,,76,17.1,29.6,1015,
2021-07-29 00:00:00,24.6,21.9,28.5,0,,249,13.4,29.6,1015,
2021-07-30 00:00:00,25.6,23.3,30.1,0,,258,13.3,29.6,1011.8,
2021-07-31 00:00:00,25.4,18,28,,,97,15.3,27.8,1010.4,
2021-08-01 00:00:00,22.3,18,26.5,,,277,14.2,25.9,1013.7,
2021-08-02 00:00:00,23.2,19.7,27.8,0,,86,13.2,24.1,1016.3,
2021-08-03 00:00:00,24.7,21.1,28.6,0,,244,16.2,31.5,1015.8,
2021-08-04 00:00:00,24.3,20.9,29.1,0,,120,15.6,27.8,1013.3,
2021-08-05 00:00:00,24.1,20.8,28.9,0,,287,17.8,35.2,1014.1,
2021-08-06 00:00:00,24.7,24.1,27.8,0,,95,19.1,37,1010.6,
2021-08-07 00:00:00,25.3,24,29.7,0,,110,17,29.6,1006.9,
2021-08-08 00:00:00,23.7,21.7,26.6,0,,113,14.2,24.1,1015.4,
2021-08-09 00:00:00,23,20.2,27.7,0,,318,11.7,22.2,1017.7,
2021-08-10 00:00:00,24.7,21.2,30.9,0,,57,13.8,25.9,1016.5,
2021-08-11 00:00:00,26,23,31.8,0,,55,10.9,24.1,1016.8,
2021-08-12 00:00:00,26.6,24.2,30.8,0,,129,12.2,27.8,1017.1,
2021-08-13 00:00:00,26.3,23.1,32.5,0,,69,10.9,24.1,1020.4,
2021-08-14 00:00:00,26.9,23.7,32.5,0,,264,13,29.6,1018.3,
2021-08-15 00:00:00,26.6,25.4,30.4,0,,85,13.7,27.8,1015.9,
2021-08-16 00:00:00,26,24.6,29.6,0,,209,15.3,35.2,1016.3,
2021-08-17 00:00:00,24.6,21.6,28.3,0,,252,16,27.8,1018.2,
2021-08-18 00:00:00,24,21.3,28.2,0,,295,14.1,29.6,1017.1,
2021-08-19 00:00:00,23.2,20.8,27,0,,349,11,24.1,1015.2,
2021-08-20 00:00:00,24.8,21.9,29.1,0,,312,13.8,25.9,1015.5,
2021-08-21 00:00:00,25.5,23.3,29.4,0,,275,15.5,33.3,1017.5,
2021-08-22 00:00:00,25.1,22.2,29.9,0,,97,11.8,24.1,1019.4,
2021-08-23 00:00:00,24.6,22.4,28.4,2.1,,176,11.8,27.8,1018,
2021-08-24 00:00:00,24.3,22.8,28,0.3,,127,10.2,31.5,1015.3,
2021-08-25 00:00:00,23.9,21.1,27.3,0,,72,11.9,24.1,1014,
2021-08-26 00:00:00,23.7,19.4,28.8,0,,297,19.6,37,1013.7,
2021-08-27 00:00:00,25.8,23.7,29.9,0,,87,10.7,25.9,1012.1,
2021-08-28 00:00:00,24.6,22.6,27.2,0,,113,18,29.6,1013.4,
2021-08-29 00:00:00,24.1,22.4,27.3,0,,216,12.7,27.8,1014.4,
2021-08-30 00:00:00,22.1,20.9,25,6.3,,39,12.5,24.1,1014.2,
2021-08-31 00:00:00,22.9,20.6,26.9,0,,54,15.5,29.6,1016.7,
2021-09-01 00:00:00,22.9,21.3,25.6,1.6,,49,19.4,35.2,1017.8,
2021-09-02 00:00:00,23.3,19.5,27.7,0.2,,58,23,44.5,1016.8,
2021-09-03 00:00:00,23.6,20.5,28.2,0,,28,12.6,25.9,1015.8,
2021-09-04 00:00:00,23.3,20.8,27.8,0,,305,12.2,24.1,1015.9,
2021-09-05 00:00:00,24.6,21.5,29,0,,277,15,35.2,1017.2,
2021-09-06 00:00:00,25.1,22.5,29.2,0,,250,12.2,31.5,1019.6,
2021-09-07 00:00:00,25,23.2,28.7,0.1,,241,9.5,24.1,1019.2,
2021-09-08 00:00:00,24.8,21.8,29.6,0,,58,14.9,27.8,1014,
2021-09-09 00:00:00,25,22.3,29,0,,65,20.8,42.6,1012.4,
2021-09-10 00:00:00,22.7,20.2,28.6,7,,30,16.1,27.8,1015.5,
2021-09-11 00:00:00,22.9,19.2,27.6,0,,301,15.1,27.8,1018.1,
2021-09-12 00:00:00,24.2,22.2,28.9,0,,304,13.3,25.9,1015.8,
2021-09-13 00:00:00,24.8,22.1,29,0,,282,15.9,33.3,1015.8,
2021-09-14 00:00:00,26.1,24.3,29.5,0,,210,12.3,31.5,1013.8,
2021-09-15 00:00:00,25.5,23.8,29.4,5.4,,294,18.2,35.2,1012.5,
2021-09-16 00:00:00,23.6,21.2,27.3,2.8,,273,12.7,27.8,1015.6,
2021-09-17 00:00:00,23.2,19.3,27.8,0,,298,18.6,33.3,1014.7,
2021-09-18 00:00:00,22,20.4,26.8,0.9,,18,14.6,25.9,1013.4,
2021-09-19 00:00:00,21.1,17.1,25.9,0,,321,16.1,27.8,1017.1,
2021-09-20 00:00:00,19.6,16.9,26.3,11.8,,34,18.7,31.5,1018.5,
2021-09-21 00:00:00,18.6,16.7,23,0,,9,13.1,31.5,1021.4,
2021-09-22 00:00:00,20.9,17.8,25.1,5.6,,46,22.4,38.9,1020.5,
2021-09-23 00:00:00,20.8,17.4,25.6,1.6,,42,18.6,42.6,1019.5,
2021-09-24 00:00:00,21.3,17.8,25.4,0,,40,17.3,37,1017.3,
2021-09-25 00:00:00,23.4,21.6,28,0.1,,349,10.8,25.9,1016.2,
2021-09-26 00:00:00,23.8,20.3,29.1,0,,296,14.5,29.6,1017.7,
2021-09-27 00:00:00,22.5,18.6,27.5,0,,323,15.5,35.2,1019.7,
2021-09-28 00:00:00,21.8,18.6,26.2,0,,289,15.6,35.2,1021,
2021-09-29 00:00:00,21.8,19.8,25.5,0.4,,168,10.1,25.9,1023.1,
2021-09-30 00:00:00,20.8,18.6,24.7,0,,323,14.9,25.9,1024.4,
2021-10-01 00:00:00,20.1,16.3,25.3,0,,28,13.3,25.9,1020.5,
2021-10-02 00:00:00,21.4,17.9,25.3,0.1,,282,15.1,27.8,1016.8,
2021-10-03 00:00:00,23.6,17.5,26.7,20.7,,230,22.9,42.6,1010.2,
